areaId	areaName	round	ballots	totalPts	Chris ALEXANDER	Maxime BERNIER	Steven BLANEY	Michael CHONG	Kellie LEITCH	Pierre LEMIEUX	Deepak OBHRAI	Kevin O'LEARY	Erin O'TOOLE	Rick PETERSON	Lisa RAITT	Andrew SAXTON	Andrew SCHEER	Brad TROST	Undervotes	Remainder
310	Burnaby South	1		99.99996	0.012232404892962	0.18348627339451	0.006116202446481	0.097859339143736	0.058103923241569	0.073394429357772	0	0.006116202446481	0.10091744036698	0.0030581012232405	0.006116202446481	0.0091743036697215	0.10397554159022	0.33944963577985	0	0.00004
310	Burnaby South	2		99.99996	0.015290506116202	0.18348627339451	0.006116202446481	0.097859339143736	0.058103923241569	0.073394429357772	0	0.006116202446481	0.10091744036698	0.0030581012232405	0.0091743036697215	0	0.10703364281346	0.33944963577985	0	0.00004
310	Burnaby South	3		99.99996	0.015290506116202	0.18348627339451	0.006116202446481	0.097859339143736	0.058103923241569	0.073394429357772	0	0.006116202446481	0.10091744036698	0	0.0091743036697215	0	0.1100917440367	0.33944963577985	0	0.00004
310	Burnaby South	4		99.99995	0.018404909202455	0.18404909202455	0.0061349030674515	0.098159549079775	0.058282229141115	0.073619636809818	0	0	0.10122695061348	0	0.0092024046012023	0	0.11042945521473	0.34049087024544	1	0.00005
310	Burnaby South	5		99.99995	0	0.18404909202455	0.0092024046012023	0.10736195368098	0.058282229141115	0.073619636809818	0	0	0.10122695061348	0	0.012269906134953	0	0.11349695674848	0.34049087024544	1	0.00005
310	Burnaby South	6		99.99995	0	0.18404909202455	0	0.10736195368098	0.061349630674815	0.07975463987732	0	0	0.10122695061348	0	0.012269906134953	0	0.11349695674848	0.34049087024544	1	0.00005
310	Burnaby South	7		99.99996	0	0.18404907361963	0	0.11349694539878	0.06134962453985	0.079754631901853	0	0	0.10122694049078	0	0	0	0.11963194785278	0.34049083619633	1	0.00004
310	Burnaby South	8		99.99997	0	0.1882716564815	0	0.1203703361111	0.064814819444446	0	0	0	0.10802463240739	0	0	0	0.13888884166665	0.37962971388891	3	0.00003
310	Burnaby South	9		99.99999	0	0.20440252044025	0	0.12264151226415	0	0	0	0	0.11635221163522	0	0	0	0.15723271572327	0.3993710399371	9	0.00001
310	Burnaby South	10		99.99998	0	0.22508034501607	0	0	0	0	0	0	0.17041803408361	0	0	0	0.19292603858521	0.41157558231512	16	0.00002
310	Burnaby South	11		99.99998	0	0.36607147321429	0	0	0	0	0	0	0.25446425089285	0	0	0	0.37946427589286	0	103	0.00002
310	Burnaby South	12		99.99999	0	0.46948354694835	0	0	0	0	0	0	0	0	0	0	0.53051645305165	0	114	0.00001
311	Cariboo–Prince George	0	502	99.99991	0.0079681071712965	0.27290854561769	0.0039840035856032	0.051792846613562	0.06175295557766	0.11155380039842	0.0039840035856032	0.017928216135395	0.14940243446219	0.0059760053784048	0.025896423306781	0.0059760053784048	0.21713159541844	0.063745057370552	0	0.00009
311	Cariboo–Prince George	1		99.99992	0.0079681063744851	0.27290851832681	0.0039840031872026	0.053784843027874	0.06175294940236	0.11155378924303	0	0.017928214342571	0.14940241952194	0.0079681063744851	0.025896420717137	0.0059760047808038	0.21713157370526	0.063745050996041	0	0.00008
311	Cariboo–Prince George	2		99.99993	0.0079681055776739	0.27290849103594	0.003984002788802	0.053784837649386	0.06175294322706	0.11155377808764	0	0.017928212549749	0.14940240458168	0.0079681055776739	0.027888419521894	0	0.22111565478096	0.063745044621531	0	0.00007
311	Cariboo–Prince George	3		99.99993	0.0099601069720749	0.27490049243034	0.003984002788802	0.053784837649386	0.06175294322706	0.11354587948212	0	0.017928212549749	0.14940240458168	0	0.027888419521894	0	0.22111565478096	0.065737046015932	0	0.00007
311	Cariboo–Prince George	4		99.99995	0.0099800049900025	0.28143724071862	0.003992001996001	0.053892226946113	0.063872231936116	0.11976045988023	0	0	0.14970057485029	0	0.029940114970057	0	0.22155691077846	0.065868232934116	1	0.00005
311	Cariboo–Prince George	5		100	0	0.282	0.006	0.058	0.064	0.12	0	0	0.15	0	0.032	0	0.222	0.066	2	0.00000
311	Cariboo–Prince George	6		100	0	0.284	0	0.058	0.066	0.12	0	0	0.15	0	0.032	0	0.224	0.066	2	0.00000
311	Cariboo–Prince George	7		100	0	0.288	0	0.07	0.07	0.12	0	0	0.162	0	0	0	0.224	0.066	2	0.00000
